date,author,total_sightings,hours_counted,hph,total_species,tuvu,ospr,wtki,baea,noha,ssha,coha,gosh,rsha,bwha,swha,rtha,feha,rlha,goea,amke,merl,pefa,prfa,unid_accipiter,unid_buteo,unid_eagle,unid_falcon,unid_raptor
20220815,Allen Fish,73,3.5,20.9,4,42,1,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,0,0,0
20220816,Allen Fish,103,4,25.75,4,38,0,0,0,0,0,4,0,0,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0
20220817,Krista Fanucchi,82,4,20.5,4,34,0,0,0,3,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
20220818,Laura Echavez,59,3.67,16.1,5,34,0,0,0,0,0,1,0,1,0,0,21,0,0,0,0,0,1,0,0,1,0,0,0
20220819,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220820,Laura Echavez,11,2.5,4.4,2,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
20220821,Krista Fanucchi,12,1.67,7.2,2,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20220822,Allen Fish,123,4,30.75,6,55,2,0,0,3,0,0,0,1,0,0,54,0,0,0,0,0,1,0,0,3,0,0,4
20220823,Allen Fish,86,3.5,24.6,4,38,0,0,0,0,0,3,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0
20220824,Laura Echavez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220825,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220826,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220827,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220828,Laura Echavez,43,3.83,11.2,2,24,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0
20220829,Krista Fanucchi,171,5,34.2,4,58,0,0,0,1,0,4,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0
20220830,Allen Fish,135,4.5,30,8,40,1,0,1,1,0,3,0,1,0,0,87,0,0,0,0,0,1,0,0,0,0,0,0
20220831,Krista Fanucchi,243,5,48.6,9,51,3,0,1,1,0,10,0,3,0,0,158,0,0,0,2,0,3,0,1,0,0,0,10
20220901,Laura Echavez,179,5,35.8,8,39,1,0,0,4,0,1,0,1,0,1,126,0,0,0,2,0,0,0,2,0,0,0,2
20220902,Allen Fish,187,3,62.3,5,24,0,0,0,1,0,4,0,4,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0
20220903,Laura Echavez,134,5,26.8,6,36,1,0,0,1,1,0,0,0,0,0,89,0,0,0,2,0,0,0,0,3,0,0,1
20220904,Krista Fanucchi,188,5,37.60,7,61,2,0,0,2,0,2,0,2,0,0,104,0,0,0,0,0,1,0,2,8,0,0,4
20220905,Krista Fanucchi,11,1.5,7.3,2,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20220906,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220907,Laura Echavez,347,5,69.4,5,126,0,0,0,0,0,2,0,3,0,0,212,0,0,0,2,0,0,0,0,1,0,0,1
20220908,Laura Echavez,108,5,21.6,3,53,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0,0,0,2,0,0,0
20220909,Allen Fish,150,4.75,31.6,7,30,5,0,0,3,0,0,0,1,0,0,105,0,0,0,2,0,2,0,1,0,0,1,0
20220910,Krista Fanucchi,123,2.17,56.7,3,36,0,0,0,0,0,2,0,0,0,0,83,0,0,0,0,0,0,0,0,1,0,1,0
20220911,Laura Echavez,121,4,30.3,7,28,1,0,0,1,0,1,0,0,0,1,82,0,0,0,0,0,2,0,0,5,0,0,0
20220912,Krista Fanucchi,223,4,55.75,5,75,3,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0,1,0,1,0,0,1,1
20220913,Allen Fish,167,4.5,37.1,7,35,1,0,0,0,2,0,0,0,0,0,121,0,0,0,6,1,1,0,0,0,0,0,0
20220914,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220915,Laura Echavez,268,5,53.6,10,72,0,0,1,0,7,7,0,2,1,0,167,0,0,0,1,1,4,0,2,3,0,0,0
20220916,Carmen DeLeon,351,4.5,78,9,79,2,0,0,1,13,8,0,6,1,0,233,0,0,0,1,0,0,0,6,1,0,0,0
20220917,Laura Echavez,195,5,39,10,56,0,0,0,2,5,15,0,1,1,0,95,1,0,0,0,0,5,1,3,8,0,0,2
20220918,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220919,Allen Fish,196,4.75,41.3,8,98,0,0,0,2,2,4,0,4,0,0,80,0,0,0,0,1,1,0,1,2,0,0,1
20220920,Allen Fish,149,4.75,31.4,9,66,1,0,0,1,3,10,0,6,0,0,53,0,0,0,0,1,4,0,2,1,0,1,0
20220921,Laura Echavez,307,5,61.4,10,110,1,0,0,0,48,9,0,1,4,0,122,0,0,0,2,2,4,0,3,0,0,0,1
20220922,Laura Echavez,378,5,75.6,11,151,3,0,0,4,62,22,0,8,7,0,107,0,0,1,2,3,0,0,2,1,0,0,5
20220923,Allen Fish,309,5,61.8,11,114,3,0,0,3,49,27,0,9,1,0,78,0,0,0,2,3,3,0,16,0,0,1,0
20220924,Carmen DeLeon & Krista Fanucchi,350,5,70,10,59,1,0,0,1,85,68,0,5,4,0,109,0,0,0,2,7,0,0,6,2,0,1,0
20220925,Laura Echavez,90,4,22.5,8,14,0,0,0,1,27,5,0,0,0,0,34,0,0,0,4,1,1,0,3,0,0,0,0
20220926,Krista Fanucchi,95,2,47.5,7,11,0,0,0,0,57,3,0,1,2,0,9,0,0,0,0,5,0,0,4,1,0,0,2
20220927,Allen Fish,640,5,128,14,135,2,1,0,4,168,75,0,10,39,0,144,2,0,0,20,7,10,1,16,2,0,1,3
20220928,Krista Fanucchi,175,4,43.75,7,33,0,0,0,0,83,8,0,0,8,0,24,0,0,0,5,1,0,0,9,3,0,1,0
20220929,Laura Echavez,528,5,105,13,89,0,1,1,8,170,65,0,14,80,1,82,1,0,0,2,3,0,0,9,0,0,0,2
20220930,Carmen DeLeon,503,5,100.6,12,99,4,0,0,6,157,57,0,6,30,0,102,0,0,1,4,3,0,1,21,10,0,0,2
20221001,Laura Echavez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221002,Allen Fish,314,5,62.8,11,137,1,2,0,2,36,22,0,8,16,0,73,0,0,0,5,0,3,0,3,1,0,0,5
20221003,Krista Fanucchi,377,5,75.4,11,95,0,0,0,1,78,48,0,12,8,0,97,1,0,0,0,2,13,1,16,3,0,0,2
20221004,Allen Fish,61,2.75,22.2,7,11,0,0,0,1,21,7,0,0,6,0,5,0,0,0,0,1,0,0,7,1,0,0,1
20221005,Allen Fish,311,3,103.7,8,81,0,0,0,0,66,41,0,1,77,0,36,0,0,0,2,1,0,0,6,0,0,0,0
20221006,Allen Fish,377,4.75,79.4,8,175,0,0,0,2,46,22,0,0,87,0,41,0,0,0,1,1,0,0,1,0,0,1,0
20221007,Allen Fish,416,5.5,75.6,9,52,0,1,0,1,97,38,0,6,127,0,83,0,0,0,1,0,0,0,3,7,0,0,0
20221008,Carmen DeLeon & Krista Fanucchi,7,3,2.33,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221009,Laura Echavez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221010,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221011,Allen Fish,40,1.25,32,7,5,0,0,0,1,17,2,0,2,2,0,9,0,0,0,0,0,0,0,2,0,0,0,0
20221012,Krista Fanucchi,155,4,38.75,8,41,0,0,0,0,73,4,0,0,3,0,20,0,0,0,1,2,4,0,7,0,0,0,0
20221013,Laura Echavez,313,5,62.6,10,151,0,0,0,0,60,25,0,6,11,0,44,0,0,2,2,4,3,0,3,2,0,0,0
20221014,Carmen DeLeon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221015,Laura Echavez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221016,Krista Fanucchi,160,5,32,10,84,0,0,0,1,6,8,0,5,6,0,36,0,0,0,2,1,3,0,1,4,0,0,3
20221017,Krista Fanucchi,334,5,66.8,12,128,1,0,0,7,23,19,0,6,24,1,104,0,0,2,4,5,0,0,6,4,0,0,0
20221018,Allen Fish,265,4.75,55.8,11,96,0,0,1,0,36,14,0,4,3,1,103,1,0,0,1,2,0,0,3,0,0,0,0
20221019,Laura Echavez,170,4.5,37.8,10,55,0,0,0,1,17,14,0,8,3,0,57,0,0,0,2,2,3,0,6,2,0,0,0
20221020,Laura Echavez,146,4,36.5,10,28,0,0,0,1,37,12,0,5,4,0,54,1,0,0,1,2,0,0,1,0,0,0,0
20221021,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221022,Carmen DeLeon & Krista Fanucchi,259,5,51.8,10,86,0,0,2,0,7,18,0,2,2,0,117,0,0,0,3,3,9,0,2,3,0,0,5
20221023,Laura Echavez,149,5,29.8,7,68,0,0,0,0,7,10,0,6,0,1,49,0,0,0,0,0,2,0,4,2,0,0,0
20221024,Krista Fanucchi,172,5,34.4,6,87,0,0,0,0,20,7,0,1,0,0,50,0,0,0,0,2,0,0,2,2,0,0,1
20221025,Allen Fish,157,4.25,36.9,10,42,0,1,0,2,16,2,0,5,0,0,83,0,0,0,1,0,3,1,0,0,0,0,1
20221026,Krista Fanucchi,214,5,42.8,6,132,0,0,0,5,11,11,0,0,0,0,48,0,0,0,0,1,0,0,5,0,0,0,1
20221027,Laura Echavez,188,5,37.6,10,96,0,2,0,1,13,8,0,3,0,0,57,0,0,1,0,1,5,0,1,0,0,0,0
20221028,Carmen DeLeon,162,5,32.4,8,105,0,0,0,0,4,8,0,2,0,1,38,0,0,0,1,0,2,0,0,1,0,0,0
20221029,Laura Echavez,105,5,21,5,23,0,0,0,0,4,7,0,0,0,0,64,0,0,0,1,0,0,0,2,3,0,0,1
20221030,Krista Fanucchi,50,2,25,6,14,0,0,0,0,8,1,0,1,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0
20221031,Krista Fanucchi,74,4.25,17.4,8,39,0,0,1,1,3,3,0,1,0,0,21,0,0,0,0,0,4,0,0,0,0,1,0
20221101,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221102,Laura Echavez,122,4.75,25.7,8,47,0,0,2,0,2,2,0,1,0,0,57,0,0,0,2,0,5,0,2,2,0,0,0
20221103,Laura Echavez,179,5,35.8,10,74,0,1,0,3,11,8,0,1,0,1,75,0,1,0,0,0,3,0,0,1,0,0,0
20221104,Allen Fish,95,5,19,6,42,0,0,0,2,10,5,0,0,0,0,34,0,0,0,0,0,1,0,0,1,0,0,0
20221105,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221106,Laura Echavez,167,5,33.4,7,72,0,0,1,0,5,6,0,0,0,0,68,0,0,0,0,2,11,0,1,1,0,0,0
20221107,Krista Fanucchi,99,3.5,28.3,5,54,0,0,0,0,2,0,0,1,0,0,36,0,0,0,0,0,4,0,1,0,0,0,1
20221108,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221109,Krista Fanucchi,139,5,27.8,8,68,0,0,1,2,4,2,0,1,0,0,51,0,0,0,0,0,8,0,0,1,0,1,0
20221110,Laura Echavez,110,5,22,9,45,0,1,0,6,7,4,0,1,0,0,34,0,0,0,1,0,10,0,0,0,0,0,1
20221111,Carmen DeLeon,166,5,33.2,8,92,0,0,0,1,4,3,0,1,0,0,56,0,0,0,0,1,7,0,1,0,0,0,0
20221112,Carmen DeLeon,176,5,35.2,8,78,0,0,0,5,11,7,0,0,0,0,63,0,0,0,3,3,3,0,1,1,0,0,1
20221113,Krista Fanucchi,124,5,24.8,9,68,0,0,0,1,7,6,0,1,0,0,35,1,0,0,1,0,2,0,1,0,0,0,1
20221114,Krista Fanucchi,214,5,42.8,11,97,0,1,1,6,20,10,0,1,0,0,67,1,0,0,0,1,5,0,1,2,0,0,1
20221115,Allen Fish,188,5,37.6,9,77,0,0,2,5,17,4,0,0,0,0,71,0,0,0,2,1,5,0,2,1,0,1,0
20221116,Allen Fish,227,5,45.4,10,90,0,2,1,9,23,9,0,0,0,0,72,0,0,0,3,3,6,0,3,5,0,0,1
20221117,Carmen DeLeon,176,5,35.2,7,96,0,0,0,10,8,3,0,0,0,0,50,0,0,0,1,0,4,0,3,0,0,0,1
20221118,Carmen DeLeon,214,5,42.8,9,75,0,0,0,1,25,1,0,2,0,0,100,2,0,0,1,2,0,0,1,2,0,1,1
20221119,Krista Fanucchi,141,5,28.2,9,57,0,0,0,3,13,6,0,0,1,0,57,0,0,0,1,1,1,0,1,0,0,0,0
20221120,Allen Fish,208,5,41.6,9,83,0,0,2,16,16,6,0,1,0,0,76,0,0,0,2,0,4,0,1,1,0,0,0
20221121,Krista Fanucchi,174,5,34.8,9,64,0,1,0,5,22,0,0,1,0,0,73,0,0,0,1,3,3,0,0,0,0,1,0
20221122,Allen Fish,174,5,34.8,7,75,0,0,0,11,18,10,0,0,0,0,54,0,0,0,1,0,5,0,0,0,0,0,0
20221123,Krista Fanucchi,132,5,26.4,7,64,1,0,0,5,12,1,0,0,0,0,47,0,0,0,0,1,0,0,0,1,0,0,0
20221124,Carmen DeLeon,67,3,22.3,7,30,0,0,0,1,1,2,0,1,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0
20221125,Carmen DeLeon,131,5,26.2,6,77,0,0,0,4,3,4,0,0,0,0,39,0,0,0,0,0,2,0,2,0,0,0,0
20221126,Carmen DeLeon,108,5,21.6,5,52,0,0,0,3,4,6,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,0,2
20221127,Allen Fish,153,5,30.6,5,74,0,0,0,1,6,3,0,0,0,0,65,0,0,0,0,0,0,0,2,1,0,0,1
20221128,Allen Fish,154,5,30.8,6,89,0,0,0,0,0,2,0,2,0,0,51,0,0,0,1,0,8,0,0,0,0,0,1
20221129,Allen Fish,99,5,19.8,5,69,0,0,0,3,1,0,0,0,0,0,23,0,0,0,0,0,1,0,1,0,0,0,1
20221130,Laura Echavez,129,5,25.8,8,81,0,0,1,3,3,5,0,0,0,0,29,0,0,1,0,0,5,0,0,1,0,0,0
20221201,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221202,Allen Fish,141,5,28.2,7,64,0,0,0,2,2,1,0,0,0,0,68,0,0,0,2,0,1,0,0,0,0,0,1
20221203,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221204,Laura Echavez,49,3.25,15.1,6,23,0,0,1,1,0,2,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0
